id,00:1A:70:F0:9C:4F, 00:80:48:51:e8:52, 00:03:52:8b:8d:10, 00:C0:23:B6:51:00, 00:03:52:8b:2a:60, 00:1e:e5:f7:29:df, 00:c0:23:6b:c5:f0, 00:80:48:51:E8:52, 40:4a:03:de:74:a0, 00:03:52:8b:85:00, 00:03:52:8B:2C:E1, 00:03:52:8B:2C:E0, 00:03:52:8B:2C:E3, 00:03:52:8B:2C:E2, 00:03:52:8B:2C:E4, 00:C0:23:B6:0E:12, 00:c0:23:b6:51:00, 00:03:52:94:5D:81, 00:03:52:94:5D:80, 00:03:52:94:5D:83, 00:03:52:94:5D:82, 00:03:52:94:5D:84, 00:1B:63:2D:5E:F9, 00:03:52:8b:89:10, 00:1a:70:f0:9c:4f, 00:24:b2:37:35:3e, 00:03:52:8B:8B:61, 00:03:52:8B:8B:60, 00:03:52:8B:8B:63, 00:03:52:8B:8B:62, 00:03:52:8B:8B:64, 00:1E:E5:F7:29:DF, 00:03:52:8B:85:04, 00:03:52:8B:85:02, 00:03:52:8B:85:03, 00:03:52:8B:85:00, 00:03:52:8B:85:01, 1e:a1:e7:08:c2:b8, 00:03:52:8b:2c:e0, 00:03:52:8B:87:24, 00:03:52:8B:87:22, 00:03:52:8B:87:23, 00:03:52:8B:87:20, 00:03:52:8B:87:21, 00:03:52:94:5d:80, 40:4A:03:DE:CD:FE, 00:24:7B:10:EE:60, 00:1e:e5:f6:f6:ed, 00:03:52:8B:2E:A4, 00:03:52:8B:2E:A3, 00:03:52:8B:2E:A2, 00:03:52:8B:2E:A1, 00:03:52:8B:2E:A0, 00:C0:23:6B:C5:F0, 00:03:52:8B:5F:64, d2:6b:9a:ad:b7:85, 00:03:52:8b:2e:a0, 00:03:52:8B:8D:12, 00:03:52:8B:8D:13, 00:03:52:8B:8D:10, 00:03:52:8B:8D:11, 00:03:52:8B:8D:14, 00:03:52:8a:e8:70, 00:03:52:8B:8C:E3, 00:03:52:8B:8C:E2, 00:03:52:8B:8C:E1, 00:03:52:8B:8C:E0, 00:03:52:8B:8C:E4, 5C:0E:8B:13:40:E0, 00:03:52:8b:24:c0, 00:03:52:8b:87:50, 00:24:01:e0:d1:7d, 1E:A1:E7:08:C2:B8, 00:03:52:8B:24:C4, 00:03:52:8B:24:C2, 00:03:52:8B:24:C3, 00:03:52:8B:24:C0, 00:03:52:8B:24:C1, 00:03:52:8B:2A:62, 00:03:52:8B:2A:63, 00:03:52:8B:2A:60, 00:03:52:8B:2A:61, 00:03:52:8B:2A:64, 40:4A:03:DE:74:A0, 00:03:52:8f:73:00, 00:03:52:8b:8b:60, 00:80:48:51:e8:74, 00:24:7b:10:ee:60, 00:03:52:8b:5f:60, 40:4a:03:de:cd:fe, 00:03:52:8B:87:54, 00:03:52:8B:87:53, 00:03:52:8B:87:52, 00:03:52:8B:87:51, 00:03:52:8B:87:50, 00:80:48:51:E8:74, 00:c0:23:b6:61:b0, 00:24:01:E0:D1:7D, 00:c0:23:b6:52:40, 00:03:52:8b:87:20, 00:03:52:8F:73:04, 00:03:52:8F:73:03, 00:03:52:8F:73:02, 00:03:52:8F:73:01, 00:03:52:8F:73:00, 00:03:52:8B:5F:60, 00:03:52:8B:5F:61, 00:03:52:8B:5F:62, 00:03:52:8B:5F:63, 00:03:52:8A:E8:72, 00:03:52:8A:E8:70, 00:03:52:8A:E8:71, 5C:0E:8B:13:B7:40, 00:03:52:8b:53:f0, 00:1E:E5:F6:F6:ED, 00:03:52:8b:8c:e0, 00:c0:23:b7:8c:f0
617,-62, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -74, -72, -72, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -63, -63, -66, -63, -95, -95, -86, -95, -84, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -39, -38, -39, -39, -38, -76, -77, -83, -76, -76, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -70, -70, -69, -65, -68, -70, -68, -68, -95, -95, -95, -84, -95, -95, -95, -95
618,-95, -95, -95, -95, -90, -95, -95, -95, -88, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -93, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -83, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -88, -87, -83, -75, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -92
619,-95, -83, -85, -95, -56, -78, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -84, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -78, -80, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95
620,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
621,-95, -85, -82, -95, -88, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -79, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -83, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -83, -87, -95, -80, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95
622,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -80, -75, -95, -78, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -58, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -57, -56, -56, -56, -59, -95, -69, -95, -95, -73, -70, -73, -73, -73, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -59, -81, -59, -58, -64, -95, -95, -95, -95, -95, -95, -95, -66, -65, -66, -66, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -76, -66, -75, -83, -95, -73, -95, -95
623,-95, -95, -84, -95, -95, -88, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -84, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -82, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -78, -87, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -58, -95
624,-52, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -76, -76, -76, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -74, -75, -71, -74, -95, -95, -95, -95, -86, -95, -95, -95, -66, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -83, -95, -95, -95, -30, -95, -95, -95, -83, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -68, -67, -67, -67, -67, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
625,-95, -85, -89, -95, -86, -95, -95, -95, -64, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -79, -95, -63, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95
626,-95, -84, -86, -95, -89, -95, -95, -95, -85, -80, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -84, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -85, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -81, -79, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -79, -85, -95, -82, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95
627,-95, -95, -85, -95, -81, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -83, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -63, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -59, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
628,-95, -95, -70, -95, -67, -77, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -78, -67, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -76, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
629,-64, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -78, -95, -63, -80, -95, -95, -95, -95, -95, -95, -95, -95, -59, -85, -95, -95, -95, -81, -80, -95, -95, -95, -95, -95, -84, -82, -83, -83, -83, -95, -75, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -39, -95, -85, -85, -84, -86, -85, -83, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -64, -62, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95
630,-95, -77, -75, -95, -57, -86, -95, -95, -82, -49, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -88, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -68, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -53, -81, -64, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
631,-95, -84, -95, -95, -95, -95, -95, -95, -73, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -29, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -77, -90, -80, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
632,-95, -95, -87, -95, -87, -79, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -91, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -83, -91, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95
633,-95, -95, -76, -95, -69, -73, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -77, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -73, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95
634,-63, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -77, -78, -78, -78, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -82, -83, -95, -81, -95, -95, -95, -95, -95, -81, -95, -95, -95, -29, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -72, -72, -74, -95, -95, -95, -95, -95, -95, -95, -95
635,-95, -95, -80, -95, -86, -86, -95, -95, -56, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -55, -83, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -66, -95, -81, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95
636,-95, -95, -87, -95, -95, -95, -95, -95, -78, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -90, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -54, -83, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -88, -87, -81, -80, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -64, -92
637,-95, -85, -95, -95, -87, -95, -95, -95, -75, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -42, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95, -85, -95, -74, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95
638,-95, -95, -81, -95, -82, -79, -95, -95, -54, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -77, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -44, -66, -95, -95, -95, -56, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95
639,-95, -95, -88, -95, -49, -78, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -84, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -78, -78, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95
640,-95, -95, -83, -95, -77, -75, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -82, -73, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -74, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95
641,-56, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -81, -80, -80, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -74, -71, -71, -75, -95, -95, -95, -95, -95, -95, -95, -95, -71, -84, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -85, -23, -23, -23, -30, -23, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -71, -95, -78, -78, -76, -70, -75, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95
642,-65, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -80, -80, -81, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -80, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -84, -28, -28, -27, -29, -27, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -76, -95, -95, -95, -71, -76, -76, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95
643,-95, -84, -95, -95, -95, -95, -95, -95, -78, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -31, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -75, -90, -81, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95
644,-64, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -75, -75, -75, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -80, -75, -81, -78, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -29, -28, -29, -29, -29, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -76, -77, -77, -77, -75, -77, -77, -77, -95, -95, -95, -95, -95, -95, -95, -95
645,-95, -95, -83, -95, -89, -83, -95, -95, -77, -90, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -83, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -78, -95, -82, -89, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95
646,-95, -66, -82, -95, -82, -95, -95, -95, -87, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -62, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95
647,-95, -95, -82, -95, -69, -76, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -83, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -62, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -58, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95
648,-95, -95, -90, -95, -71, -82, -95, -95, -68, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -84, -95, -95, -95, -95, -95, -74, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -84, -70, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -67, -84, -95, -83, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
649,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -46, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -52, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -32, -95, -95, -95, -95, -75, -77, -74, -95, -95, -95, -95, -95
650,-95, -95, -80, -95, -89, -85, -95, -95, -74, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -86, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -75, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -83, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95
