timestamp,00:03:52:8B:24:C0,00:03:52:8B:53:F4,00:03:52:8B:53:F3,00:03:52:8B:53:F2,00:03:52:8B:53:F1,00:03:52:8B:53:F0,00:80:48:51:E8:52,1E:A1:E7:08:C2:B8,00:03:52:8B:2C:E0,00:03:52:8B:2C:E3,00:03:52:8B:2C:E2,00:03:52:8B:2C:E4,00:03:52:94:5D:81,00:03:52:94:5D:80,00:03:52:94:5D:83,00:03:52:94:5D:82,00:03:52:94:5D:84,00:1B:63:2D:5E:F9,00:03:52:8B:8B:61,00:03:52:8B:8B:60,00:03:52:8B:8B:63,00:03:52:8B:8B:62,00:03:52:8B:8B:64,00:1E:E5:F7:29:DF,00:03:52:8B:85:04,00:03:52:8B:85:02,00:03:52:8B:85:03,00:03:52:8B:85:00,00:03:52:8B:85:01,00:03:52:8B:87:24,00:03:52:8B:87:22,00:03:52:8B:87:23,00:03:52:8B:87:20,00:03:52:8B:87:21,00:24:7B:10:EE:60,26:AB:81:D1:88:73,00:03:52:8B:2E:A4,00:03:52:8B:2E:A3,00:03:52:8B:2E:A2,00:03:52:8B:2E:A1,00:03:52:8B:2E:A0,00:A0:F8:C3:BF:5A,00:03:52:8A:E8:72,00:03:52:8B:8D:12,00:03:52:8B:8D:13,00:03:52:8B:8D:10,00:03:52:8B:8D:11,00:03:52:8B:8D:14,00:03:52:8B:8C:E3,00:03:52:8B:8C:E2,00:03:52:8B:8C:E1,00:03:52:8B:8C:E0,00:A0:F8:DD:17:2A,00:03:52:8B:8C:E4,5C:0E:8B:13:40:E0,00:03:52:8B:37:61,00:03:52:8B:37:60,00:03:52:8B:37:63,00:03:52:8B:37:62,00:03:52:8B:37:64,00:A0:F8:C3:BD:75,00:03:52:8B:2C:E1,00:03:52:8B:24:C4,00:03:52:8B:24:C2,00:03:52:8B:24:C3,00:1A:70:F0:9C:4F,00:03:52:8B:24:C1,00:03:52:8B:2A:62,00:03:52:8B:2A:63,00:03:52:8B:2A:60,00:03:52:8B:2A:61,00:03:52:8B:2A:64,40:4A:03:DE:74:A0,00:03:52:8B:87:54,00:03:52:8B:87:53,00:03:52:8B:87:52,00:03:52:8B:87:51,00:03:52:8B:87:50,00:80:48:51:E8:74,00:24:01:E0:D1:7D,00:03:52:8F:73:04,00:03:52:8F:73:03,00:03:52:8F:73:02,00:03:52:8F:73:01,00:03:52:8F:73:00,00:03:52:8B:5F:60,00:03:52:8B:5F:61,00:03:52:8B:5F:62,00:03:52:8B:5F:63,00:03:52:8B:5F:64,00:03:52:8A:E8:70,00:03:52:8A:E8:71,00:03:52:8B:29:40,00:03:52:8B:29:41,00:03:52:8B:29:42,00:03:52:8B:29:43,00:03:52:8B:29:44,5C:0E:8B:13:B7:40,00:1E:E5:F6:F6:ED
45,-82,-95,-95,-95,-95,-95,-77,-84,-95,-95,-95,-95,-95,-78,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-54,-54,-54,-39,-64,-69,-68,-68,-67,-69,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-92,-95,-95,-95,-95,-95,-95,-95,-95,-95,-79,-95,-95,-66,-80,-70,-74,-74,-95,-95,-75,-95,-95,-95,-95,-95,-59,-95,-95,-95,-95,-95,-95,-50,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
873,-33,-95,-95,-95,-95,-95,-86,-91,-95,-95,-95,-95,-95,-78,-95,-84,-95,-95,-95,-95,-95,-95,-95,-95,-67,-67,-67,-89,-70,-87,-88,-86,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-25,-27,-27,-52,-28,-86,-90,-90,-90,-91,-79,-95,-95,-95,-95,-95,-85,-95,-63,-62,-64,-61,-69,-70,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
870,-35,-95,-95,-95,-95,-95,-89,-91,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-81,-81,-80,-63,-90,-87,-87,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-25,-27,-27,-53,-28,-86,-88,-82,-87,-88,-68,-95,-95,-95,-95,-95,-85,-95,-63,-62,-64,-61,-69,-68,-58,-58,-58,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95
41,-74,-95,-95,-95,-95,-95,-77,-84,-95,-95,-95,-95,-95,-78,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-58,-55,-52,-55,-53,-63,-61,-63,-65,-77,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-92,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-62,-95,-65,-64,-69,-95,-95,-75,-95,-95,-95,-95,-95,-66,-95,-95,-95,-95,-95,-95,-50,-49,-44,-49,-18,-95,-95,-95,-95,-95,-95,-95,-95,-95
321,-95,-95,-95,-95,-95,-95,-95,-89,-82,-95,-80,-93,-95,-95,-95,-95,-95,-60,-66,-66,-92,-64,-66,-87,-95,-95,-95,-95,-95,-58,-58,-58,-65,-60,-95,-95,-76,-75,-77,-74,-80,-95,-79,-61,-61,-71,-61,-61,-67,-67,-67,-69,-95,-69,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-95,-64,-65,-68,-61,-82,-69,-66,-69,-67,-70,-95,-90,-67,-69,-69,-69,-69,-95,-95,-95,-95,-95,-74,-75,-95,-95,-95,-95,-95,-95,-82
327,-95,-95,-95,-95,-95,-95,-95,-95,-84,-82,-82,-83,-95,-95,-95,-95,-95,-58,-66,-86,-92,-64,-66,-65,-95,-90,-95,-95,-95,-65,-69,-58,-72,-76,-95,-95,-72,-72,-70,-69,-69,-95,-69,-95,-95,-69,-95,-95,-67,-67,-67,-64,-95,-69,-95,-95,-95,-95,-95,-95,-95,-85,-95,-95,-95,-95,-95,-82,-86,-66,-60,-59,-95,-61,-60,-61,-61,-63,-95,-81,-65,-65,-65,-63,-69,-95,-95,-95,-95,-95,-71,-68,-95,-95,-95,-95,-95,-95,-70
325,-95,-95,-95,-95,-95,-95,-95,-95,-84,-85,-80,-87,-95,-95,-95,-95,-95,-58,-66,-56,-92,-64,-66,-70,-95,-90,-95,-95,-95,-58,-58,-58,-64,-60,-95,-95,-76,-75,-77,-74,-72,-95,-79,-95,-95,-69,-95,-95,-67,-67,-67,-68,-95,-69,-95,-95,-95,-95,-95,-95,-95,-85,-95,-95,-95,-95,-95,-71,-85,-67,-85,-85,-95,-69,-66,-69,-67,-70,-95,-89,-65,-65,-65,-63,-68,-95,-95,-95,-95,-95,-77,-75,-95,-95,-95,-95,-95,-95,-74
688,-80,-95,-95,-95,-95,-95,-77,-84,-95,-95,-95,-95,-68,-67,-82,-67,-80,-95,-95,-95,-95,-95,-95,-95,-35,-36,-35,-41,-38,-73,-73,-72,-67,-64,-95,-89,-95,-95,-95,-95,-95,-95,-95,-84,-84,-86,-84,-84,-84,-81,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-79,-80,-80,-62,-78,-53,-55,-59,-52,-52,-82,-95,-95,-95,-95,-95,-60,-95,-79,-79,-78,-78,-81,-59,-45,-45,-45,-45,-95,-95,-95,-95,-95,-95,-95,-95,-95
200,-53,-95,-95,-95,-95,-95,-87,-79,-95,-95,-95,-95,-72,-71,-74,-74,-74,-95,-95,-95,-95,-95,-95,-95,-56,-54,-54,-57,-53,-82,-85,-82,-81,-78,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-61,-61,-65,-48,-95,-79,-89,-84,-70,-70,-63,-95,-95,-95,-95,-95,-71,-95,-95,-95,-95,-95,-95,-59,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-91,-95
145,-88,-95,-95,-95,-95,-95,-67,-72,-95,-95,-95,-95,-80,-77,-77,-78,-78,-95,-95,-95,-95,-95,-95,-95,-67,-67,-67,-60,-69,-74,-80,-82,-80,-83,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-80,-82,-83,-95,-80,-63,-95,-95,-95,-95,-95,-95,-95,-86,-95,-95,-68,-86,-73,-83,-62,-84,-83,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-95,-56,-95,-95,-95,-95,-95,-95,-88,-95,-89,-92,-91,-95,-95
142,-88,-95,-95,-95,-95,-95,-67,-77,-95,-95,-95,-95,-84,-87,-85,-84,-86,-95,-95,-95,-95,-95,-95,-95,-73,-73,-73,-65,-70,-74,-77,-75,-76,-76,-95,-74,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-80,-82,-83,-95,-80,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-86,-73,-83,-83,-84,-83,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-95,-54,-95,-95,-95,-95,-95,-95,-88,-95,-89,-92,-91,-95,-95
204,-49,-95,-95,-95,-95,-95,-87,-79,-95,-95,-95,-95,-71,-73,-72,-73,-69,-95,-95,-95,-95,-95,-95,-95,-56,-54,-54,-62,-53,-91,-85,-82,-81,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-58,-95,-79,-89,-91,-70,-70,-69,-95,-95,-95,-95,-95,-71,-95,-95,-95,-95,-95,-95,-55,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-91,-95
772,-81,-95,-95,-95,-95,-95,-46,-81,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-86,-80,-84,-81,-87,-86,-84,-91,-88,-93,-90,-75,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-75,-81,-82,-81,-83,-81,-89,-95,-80,-78,-87,-83,-78,-77,-78,-95,-81,-77,-95,-95,-95,-95,-95,-95,-56,-95,-95,-95,-95,-95,-95,-66,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95
612,-64,-95,-95,-95,-95,-95,-95,-95,-90,-84,-82,-95,-95,-95,-95,-95,-95,-79,-95,-89,-95,-95,-95,-86,-88,-95,-95,-95,-95,-95,-95,-95,-75,-94,-95,-95,-71,-73,-74,-74,-80,-95,-82,-95,-95,-71,-95,-95,-69,-64,-69,-67,-95,-65,-95,-95,-95,-95,-95,-95,-95,-95,-74,-75,-72,-83,-74,-86,-82,-83,-86,-87,-83,-95,-95,-95,-95,-95,-95,-88,-40,-40,-40,-40,-39,-89,-95,-95,-88,-90,-82,-75,-95,-95,-95,-95,-95,-95,-95
208,-50,-95,-95,-95,-95,-95,-87,-79,-95,-95,-95,-95,-71,-73,-72,-73,-69,-95,-95,-95,-95,-95,-95,-95,-60,-59,-60,-66,-60,-87,-85,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-54,-95,-79,-89,-84,-95,-95,-67,-95,-95,-95,-95,-95,-79,-95,-95,-95,-95,-95,-69,-68,-68,-69,-69,-69,-95,-95,-95,-95,-95,-95,-95,-91,-95
611,-60,-95,-95,-95,-95,-95,-95,-95,-90,-84,-82,-95,-95,-95,-95,-95,-95,-79,-95,-89,-95,-95,-95,-86,-88,-95,-95,-95,-95,-95,-95,-95,-75,-94,-95,-95,-71,-73,-74,-74,-80,-95,-75,-95,-95,-71,-95,-95,-69,-64,-69,-67,-95,-65,-95,-95,-95,-95,-95,-95,-95,-95,-74,-75,-72,-83,-74,-86,-82,-83,-86,-87,-83,-95,-95,-95,-95,-95,-95,-88,-40,-40,-40,-40,-39,-89,-95,-95,-88,-90,-82,-75,-95,-95,-95,-95,-95,-95,-95
779,-81,-95,-87,-95,-95,-95,-52,-77,-95,-95,-95,-95,-88,-88,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-80,-87,-80,-87,-82,-85,-95,-84,-84,-90,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-74,-81,-82,-81,-83,-81,-87,-95,-73,-71,-73,-78,-77,-62,-78,-82,-76,-77,-95,-95,-95,-95,-95,-95,-57,-95,-95,-95,-95,-95,-95,-58,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95
149,-95,-95,-95,-95,-95,-95,-67,-75,-95,-95,-95,-95,-80,-77,-77,-78,-78,-84,-95,-95,-95,-95,-95,-95,-88,-67,-89,-68,-89,-73,-72,-69,-74,-73,-95,-88,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-80,-82,-79,-95,-78,-63,-95,-95,-95,-95,-95,-95,-95,-86,-95,-95,-67,-95,-79,-78,-64,-77,-70,-95,-95,-95,-95,-95,-95,-47,-95,-95,-95,-95,-95,-95,-51,-95,-95,-95,-95,-95,-95,-88,-95,-89,-92,-91,-95,-95
77,-95,-95,-95,-95,-95,-95,-66,-86,-95,-95,-95,-95,-82,-84,-84,-82,-84,-84,-95,-95,-95,-95,-95,-95,-69,-69,-78,-72,-75,-78,-74,-81,-78,-80,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-78,-80,-81,-95,-78,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-95,-73,-69,-71,-73,-71,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-95,-56,-53,-55,-53,-57,-95,-95,-95,-95,-95,-95,-95,-95,-95
436,-74,-95,-95,-95,-95,-95,-95,-95,-76,-74,-73,-73,-86,-86,-87,-86,-86,-67,-67,-72,-95,-68,-95,-84,-95,-95,-95,-95,-95,-72,-95,-75,-80,-95,-95,-95,-63,-63,-63,-63,-69,-95,-59,-95,-95,-95,-95,-95,-64,-64,-63,-63,-95,-64,-95,-95,-95,-95,-95,-95,-95,-75,-77,-95,-77,-95,-95,-75,-74,-77,-75,-74,-62,-95,-95,-95,-95,-70,-95,-90,-42,-40,-42,-42,-46,-95,-95,-95,-95,-95,-61,-61,-95,-95,-95,-95,-95,-90,-87
73,-87,-95,-95,-95,-95,-95,-63,-81,-95,-95,-95,-95,-82,-84,-84,-82,-84,-84,-95,-95,-95,-95,-95,-95,-69,-88,-78,-88,-70,-74,-75,-75,-79,-75,-95,-76,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-68,-75,-75,-95,-74,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-95,-73,-69,-74,-73,-71,-95,-95,-95,-95,-95,-95,-46,-95,-95,-95,-95,-95,-95,-61,-53,-55,-53,-57,-95,-95,-95,-95,-95,-95,-95,-95,-95
70,-87,-95,-95,-95,-95,-95,-67,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-95,-95,-95,-95,-95,-69,-69,-78,-80,-69,-79,-79,-80,-82,-79,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-68,-75,-75,-95,-74,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-69,-95,-69,-81,-71,-69,-87,-95,-95,-95,-95,-95,-95,-42,-95,-95,-95,-95,-95,-95,-60,-53,-55,-53,-57,-95,-95,-95,-95,-95,-95,-95,-95,-95
487,-95,-95,-95,-95,-95,-95,-95,-95,-81,-86,-82,-79,-89,-95,-90,-91,-95,-59,-95,-56,-95,-95,-95,-63,-95,-95,-95,-95,-95,-63,-61,-95,-64,-95,-95,-95,-72,-76,-75,-75,-80,-95,-75,-69,-68,-67,-68,-68,-75,-75,-95,-69,-95,-72,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-72,-68,-68,-68,-71,-85,-68,-69,-69,-72,-72,-95,-84,-58,-58,-58,-67,-59,-95,-95,-95,-95,-95,-73,-75,-95,-95,-95,-95,-95,-90,-75
483,-95,-95,-95,-95,-95,-95,-95,-90,-86,-86,-84,-86,-89,-95,-90,-91,-95,-56,-95,-59,-95,-95,-95,-80,-95,-95,-88,-95,-95,-63,-61,-71,-56,-51,-95,-95,-72,-76,-75,-75,-76,-95,-71,-69,-68,-70,-68,-68,-82,-80,-78,-69,-95,-79,-95,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-65,-66,-67,-81,-66,-85,-68,-69,-69,-72,-77,-95,-86,-66,-67,-66,-67,-69,-95,-95,-95,-95,-95,-71,-68,-95,-95,-95,-95,-95,-90,-79
472,-95,-95,-95,-95,-95,-95,-95,-90,-78,-78,-76,-78,-95,-95,-95,-95,-95,-58,-65,-60,-60,-61,-62,-71,-87,-88,-88,-90,-88,-91,-72,-71,-57,-51,-95,-95,-82,-81,-95,-84,-72,-95,-69,-64,-61,-63,-63,-61,-82,-80,-78,-82,-95,-79,-95,-95,-95,-95,-95,-95,-95,-79,-95,-95,-95,-95,-95,-52,-95,-87,-53,-51,-95,-95,-95,-95,-95,-73,-95,-90,-95,-95,-95,-95,-72,-95,-95,-95,-95,-95,-71,-74,-95,-95,-95,-95,-95,-90,-68
356,-95,-95,-95,-95,-95,-95,-95,-95,-68,-86,-72,-72,-82,-82,-82,-82,-83,-66,-95,-59,-95,-95,-95,-72,-95,-95,-95,-95,-95,-90,-79,-78,-69,-79,-95,-95,-57,-57,-59,-57,-63,-95,-66,-75,-72,-72,-72,-71,-70,-70,-68,-62,-95,-74,-95,-95,-95,-95,-95,-95,-95,-71,-95,-95,-95,-95,-95,-67,-65,-63,-74,-67,-95,-48,-46,-46,-51,-55,-95,-82,-51,-54,-51,-51,-54,-95,-95,-95,-95,-95,-65,-65,-95,-95,-95,-95,-95,-86,-79
808,-83,-95,-95,-95,-95,-95,-72,-79,-95,-95,-95,-95,-85,-85,-82,-82,-82,-82,-95,-95,-95,-95,-95,-95,-64,-68,-63,-67,-64,-69,-68,-69,-68,-68,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-78,-95,-95,-95,-95,-82,-91,-95,-95,-95,-95,-95,-95,-95,-82,-83,-83,-70,-80,-70,-70,-66,-72,-63,-95,-95,-95,-95,-95,-95,-35,-95,-95,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
476,-95,-95,-95,-95,-95,-95,-95,-90,-75,-81,-78,-79,-95,-95,-95,-95,-95,-44,-65,-59,-60,-61,-62,-78,-87,-88,-88,-90,-88,-91,-72,-71,-69,-51,-95,-95,-95,-95,-95,-95,-77,-95,-70,-64,-61,-63,-63,-61,-82,-80,-78,-82,-95,-79,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-67,-98,-64,-66,-67,-95,-95,-95,-95,-95,-68,-95,-90,-62,-62,-62,-62,-62,-95,-95,-95,-95,-95,-69,-72,-95,-95,-95,-95,-95,-90,-76
352,-95,-95,-95,-95,-95,-95,-95,-91,-73,-75,-75,-95,-82,-82,-82,-82,-83,-65,-95,-73,-95,-95,-95,-71,-95,-95,-95,-95,-95,-90,-79,-78,-69,-79,-95,-95,-57,-57,-59,-57,-61,-95,-65,-75,-72,-72,-72,-71,-70,-70,-68,-63,-95,-74,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-95,-95,-95,-76,-77,-83,-74,-77,-95,-48,-46,-46,-51,-58,-95,-82,-51,-54,-51,-51,-54,-95,-95,-95,-95,-95,-63,-63,-95,-95,-95,-95,-95,-86,-71
684,-69,-95,-95,-95,-95,-95,-84,-84,-95,-95,-95,-95,-68,-67,-68,-67,-66,-95,-95,-95,-95,-95,-95,-95,-35,-36,-35,-36,-38,-73,-73,-72,-69,-73,-95,-88,-95,-95,-95,-95,-95,-95,-95,-84,-84,-86,-84,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-69,-68,-67,-64,-70,-45,-37,-52,-75,-53,-87,-95,-95,-95,-95,-95,-65,-95,-95,-95,-95,-95,-80,-56,-45,-45,-45,-45,-95,-95,-95,-95,-95,-95,-95,-95,-95
801,-79,-95,-95,-95,-95,-95,-65,-79,-95,-95,-95,-95,-74,-75,-74,-74,-74,-95,-95,-95,-95,-95,-95,-95,-95,-91,-89,-67,-82,-72,-70,-72,-72,-71,-95,-85,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-76,-77,-74,-95,-82,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-95,-82,-80,-71,-83,-84,-95,-95,-95,-95,-95,-95,-47,-95,-95,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-95,-91,-91,-91,-95,-95,-95,-95
479,-95,-95,-95,-95,-95,-95,-95,-90,-80,-81,-80,-80,-89,-95,-90,-91,-95,-60,-65,-63,-60,-61,-62,-69,-87,-88,-88,-90,-88,-63,-61,-71,-59,-51,-95,-95,-72,-95,-72,-95,-70,-95,-69,-69,-68,-70,-68,-68,-82,-80,-78,-95,-95,-79,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-67,-98,-72,-66,-67,-85,-68,-69,-69,-72,-68,-95,-87,-62,-62,-62,-62,-62,-95,-95,-95,-95,-95,-71,-68,-95,-95,-95,-95,-95,-90,-62
681,-71,-95,-95,-95,-95,-95,-85,-83,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-42,-47,-42,-44,-41,-73,-73,-72,-70,-73,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-84,-86,-84,-84,-86,-84,-84,-87,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-60,-61,-60,-55,-60,-71,-75,-73,-75,-84,-89,-95,-95,-95,-95,-95,-64,-95,-95,-95,-95,-95,-80,-45,-45,-45,-45,-45,-95,-95,-95,-95,-95,-95,-95,-95,-95
805,-83,-95,-95,-95,-95,-95,-68,-78,-95,-95,-95,-95,-85,-85,-82,-82,-82,-82,-95,-95,-95,-95,-95,-95,-69,-69,-69,-66,-67,-67,-67,-67,-66,-66,-95,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-76,-77,-74,-95,-82,-91,-95,-95,-95,-95,-95,-95,-95,-82,-83,-83,-70,-80,-70,-80,-72,-70,-107,-95,-95,-95,-95,-95,-95,-46,-95,-95,-95,-95,-95,-95,-52,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
